"PRODUCT_ID","PRICE_TYPE","DATE_FROM","DATE_TO","PRICE","STORE_ID"
"3335692","PROMO","28/08/19","10/09/19","          0.435000","DC02"
"3335692","REGULAR","11/09/19","12/09/19","          0.545000","DC02"
"3335692","REGULAR","13/09/19","03/10/19","          0.561250","DC02"
"3335692","REGULAR","04/10/19","29/02/20","          0.598750","DC02"
"3335693","REGULAR","01/01/18","13/03/18","          0.418750","DC02"
"3335693","PROMO","14/03/18","27/03/18","          0.350000","DC02"
"3335693","REGULAR","28/03/18","27/08/18","          0.418750","DC02"
"3335693","PROMO","28/08/18","28/08/18","          0.343750","DC02"
"3335693","REGULAR","29/08/18","31/08/18","          0.418750","DC02"
"3335693","REGULAR","01/09/18","04/12/18","          0.431250","DC02"
"3335693","PROMO","05/12/18","18/12/18","          0.345000","DC02"
"3335693","REGULAR","19/12/18","21/01/19","          0.431250","DC02"
"3335693","REGULAR","22/01/19","31/01/19","          0.483750","DC02"
"3335693","REGULAR","01/02/19","12/02/19","          0.507500","DC02"
"3335693","PROMO","13/02/19","26/02/19","          0.380000","DC02"
"3335693","REGULAR","27/02/19","19/06/19","          0.507500","DC02"
"3335693","REGULAR","20/06/19","27/08/19","          0.545000","DC02"
"3335693","PROMO","28/08/19","10/09/19","          0.435000","DC02"
"3335693","REGULAR","11/09/19","12/09/19","          0.545000","DC02"
"3335693","REGULAR","13/09/19","03/10/19","          0.561250","DC02"
"3335693","REGULAR","04/10/19","29/02/20","          0.598750","DC02"
"3344115","REGULAR","01/01/18","10/05/18","          1.737500","DC02"
"3344115","PROMO","11/05/18","21/05/18","          1.387500","DC02"
"3344115","REGULAR","22/05/18","02/08/18","          1.737500","DC02"
"3344115","PROMO","03/08/18","16/08/18","          1.362500","DC02"
"3344115","REGULAR","17/08/18","25/09/18","          1.737500","DC02"
"3344115","PROMO","26/09/18","09/10/18","          1.237500","DC02"
"3344115","REGULAR","10/10/18","29/02/20","          1.737500","DC02"
"3344116","REGULAR","01/01/18","10/05/18","          1.737500","DC02"
"3344116","PROMO","11/05/18","21/05/18","          1.387500","DC02"
"3344116","REGULAR","22/05/18","02/08/18","          1.737500","DC02"
"3344116","PROMO","03/08/18","16/08/18","          1.362500","DC02"
"3344116","REGULAR","17/08/18","25/09/18","          1.737500","DC02"
"3344116","PROMO","26/09/18","09/10/18","          1.237500","DC02"
"3344116","REGULAR","10/10/18","29/02/20","          1.737500","DC02"
"3344117","REGULAR","01/01/18","10/05/18","          1.850000","DC02"
"3344117","PROMO","11/05/18","21/05/18","          1.475000","DC02"
"3344117","REGULAR","22/05/18","02/08/18","          1.850000","DC02"
"3344117","PROMO","03/08/18","16/08/18","          1.487500","DC02"
"3344117","REGULAR","17/08/18","25/09/18","          1.850000","DC02"
"3344117","PROMO","26/09/18","09/10/18","          1.237500","DC02"
"3344117","REGULAR","10/10/18","29/02/20","          1.850000","DC02"
"3344118","REGULAR","01/01/18","23/04/18","          2.500000","DC02"
"3344118","PROMO","24/04/18","07/05/18","          2.000000","DC02"
"3344118","REGULAR","08/05/18","17/07/18","          2.500000","DC02"
"3344118","PROMO","18/07/18","31/07/18","          2.000000","DC02"
"3344118","REGULAR","01/08/18","18/12/18","          2.500000","DC02"
"3344118","PROMO","19/12/18","01/01/19","          2.000000","DC02"
"3344118","REGULAR","02/01/19","29/02/20","          2.500000","DC02"
"3344119","REGULAR","01/01/18","23/04/18","          2.775000","DC02"
"3344119","PROMO","24/04/18","07/05/18","          2.212500","DC02"
"3344119","REGULAR","08/05/18","17/07/18","          2.775000","DC02"
"3344119","PROMO","18/07/18","31/07/18","          2.212500","DC02"
"3344119","REGULAR","01/08/18","11/09/18","          2.775000","DC02"
"3344119","PROMO","12/09/18","17/09/18","          2.425000","DC02"
"3344119","PROMO","18/09/18","25/09/18","          2.212500","DC02"
"3344119","REGULAR","26/09/18","18/12/18","          2.775000","DC02"
"3344119","PROMO","19/12/18","01/01/19","          2.212500","DC02"
"3344119","REGULAR","02/01/19","29/02/20","          2.775000","DC02"
"3349314","REGULAR","20/02/18","26/03/18","          3.475000","DC02"
"3349314","REGULAR","17/04/18","03/05/18","          3.475000","DC02"
"3349314","REGULAR","10/04/18","12/04/18","          3.475000","DC02"
"3349314","REGULAR","01/01/19","12/03/19","          3.475000","DC02"
"3349314","PROMO","27/03/19","09/04/19","          2.775000","DC02"
"3349314","PROMO","04/05/18","31/12/18","          2.275000","DC02"
"3349314","PROMO","13/03/19","26/03/19","          2.737500","DC02"
"3349314","PROMO","27/03/18","09/04/18","          2.775000","DC02"
"3349314","PROMO","13/04/18","16/04/18","          2.775000","DC02"
"3349314","PROMO","26/08/19","29/02/20","          2.237500","DC02"
"3349314","REGULAR","10/04/19","25/08/19","          3.475000","DC02"
"3349315","REGULAR","20/02/18","26/03/18","          3.475000","DC02"
"3349315","REGULAR","01/01/19","12/03/19","          3.475000","DC02"
"3349315","REGULAR","28/08/19","29/02/20","          3.475000","DC02"
"3349315","PROMO","27/03/18","09/04/18","          2.775000","DC02"
"3349315","REGULAR","17/04/18","03/05/18","          3.475000","DC02"
"3349315","PROMO","26/08/19","27/08/19","          2.237500","DC02"
"3349315","PROMO","27/03/19","09/04/19","          2.775000","DC02"
"3349315","REGULAR","10/04/18","12/04/18","          3.475000","DC02"
"3349315","PROMO","13/04/18","16/04/18","          2.775000","DC02"
"3349315","REGULAR","10/04/19","25/08/19","          3.475000","DC02"
"3349315","PROMO","13/03/19","26/03/19","          2.737500","DC02"
"3349315","PROMO","04/05/18","31/12/18","          2.275000","DC02"
"3351643","REGULAR","08/05/18","03/07/18","          3.637500","DC02"
"3351643","PROMO","04/07/18","17/07/18","          1.987500","DC02"
"3351643","PROMO","28/07/18","28/07/18","          1.737500","DC02"
"3351643","REGULAR","29/07/18","23/10/18","          3.637500","DC02"
"3351643","PROMO","24/10/18","06/11/18","          2.612500","DC02"
"3351643","REGULAR","21/11/18","15/01/19","          3.637500","DC02"
"3351643","REGULAR","16/01/19","28/01/19","          4.000000","DC02"
"3351643","REGULAR","18/07/18","27/07/18","          3.637500","DC02"
"3351643","REGULAR","29/01/19","20/02/19","          4.087500","DC02"
"3351643","PROMO","21/02/19","11/03/19","          2.112500","DC02"
"3351643","REGULAR","07/11/18","13/11/18","          3.637500","DC02"
"3351643","REGULAR","12/03/19","26/03/19","          3.987500","DC02"
"3351643","PROMO","27/03/19","09/04/19","          3.187500","DC02"
"3351643","REGULAR","10/04/19","21/05/19","          3.987500","DC02"
"3351643","PROMO","22/05/19","27/05/19","          2.112500","DC02"
"3351643","PROMO","28/05/19","04/06/19","          2.487500","DC02"
"3351643","REGULAR","05/06/19","02/07/19","          3.987500","DC02"
"3351643","PROMO","03/07/19","16/07/19","          3.187500","DC02"
"3351643","REGULAR","17/07/19","08/10/19","          3.987500","DC02"
"3351643","PROMO","14/11/18","20/11/18","          1.825000","DC02"
"3351643","PROMO","09/10/19","22/10/19","          3.187500","DC02"
"3351643","REGULAR","23/10/19","19/11/19","          3.987500","DC02"
"3351643","PROMO","20/11/19","03/12/19","          3.187500","DC02"
"3351643","REGULAR","04/12/19","26/02/20","          3.987500","DC02"
"3351643","REGULAR","27/02/20","29/02/20","          4.075000","DC02"
"3351644","REGULAR","08/05/18","19/06/18","          3.637500","DC02"
"3351644","PROMO","20/06/18","03/07/18","          2.175000","DC02"
"3351644","REGULAR","04/07/18","27/07/18","          3.637500","DC02"
"3351644","REGULAR","29/07/18","09/10/18","          3.637500","DC02"
"3351644","PROMO","10/10/18","23/10/18","          2.900000","DC02"
"3351644","REGULAR","24/10/18","15/01/19","          3.637500","DC02"
"3351644","REGULAR","16/01/19","28/01/19","          4.000000","DC02"
"3351644","REGULAR","29/01/19","21/02/19","          4.087500","DC02"
"3351644","REGULAR","22/02/19","06/03/19","          4.162500","DC02"
"3351644","REGULAR","07/03/19","21/05/19","          3.987500","DC02"
"3351644","PROMO","28/05/19","04/06/19","          2.487500","DC02"
"3351644","REGULAR","05/06/19","08/08/19","          3.987500","DC02"
"3351644","REGULAR","09/08/19","15/08/19","          3.862500","DC02"
"3351644","REGULAR","16/08/19","18/08/19","          3.875000","DC02"
"3351644","REGULAR","19/08/19","26/08/19","          4.175000","DC02"
"3351644","PROMO","28/07/18","28/07/18","          1.825000","DC02"
"3351644","REGULAR","27/08/19","03/09/19","          4.187500","DC02"
"3351644","PROMO","22/05/19","27/05/19","          2.112500","DC02"
"3351644","REGULAR","04/09/19","05/09/19","          3.862500","DC02"
"3351644","REGULAR","06/09/19","03/10/19","          3.737500","DC02"
"3351644","REGULAR","04/10/19","29/10/19","          3.987500","DC02"
"3351644","REGULAR","30/10/19","19/11/19","          3.837500","DC02"
"3351644","PROMO","20/11/19","03/12/19","          3.062500","DC02"
"3351644","REGULAR","04/12/19","09/12/19","          3.837500","DC02"
"3351644","REGULAR","10/12/19","13/01/20","          3.862500","DC02"
"3351644","REGULAR","14/01/20","21/01/20","          3.662500","DC02"
"3351644","REGULAR","22/01/20","24/01/20","          3.562500","DC02"
"3351644","REGULAR","31/01/20","03/02/20","          3.550000","DC02"
"3351644","REGULAR","04/02/20","17/02/20","          3.525000","DC02"
"3351644","REGULAR","18/02/20","20/02/20","          3.612500","DC02"
"3351644","REGULAR","25/01/20","30/01/20","          3.600000","DC02"
"3351644","REGULAR","21/02/20","26/02/20","          3.650000","DC02"
"3351644","REGULAR","27/02/20","29/02/20","          3.662500","DC02"
"3351645","REGULAR","08/05/18","03/07/18","          3.637500","DC02"
"3351645","PROMO","04/07/18","17/07/18","          1.987500","DC02"
"3351645","PROMO","20/07/18","27/07/18","          2.187500","DC02"
"3351645","PROMO","28/07/18","28/07/18","          1.825000","DC02"
"3351645","PROMO","29/07/18","29/07/18","          2.187500","DC02"
"3351645","PROMO","14/11/18","20/11/18","          1.825000","DC02"
"3351645","REGULAR","21/11/18","15/01/19","          3.637500","DC02"
"3351645","REGULAR","16/01/19","28/01/19","          4.000000","DC02"
"3351645","PROMO","21/02/19","11/03/19","          2.112500","DC02"
"3351645","REGULAR","12/03/19","26/03/19","          3.987500","DC02"
"3351645","PROMO","27/03/19","09/04/19","          3.187500","DC02"
"3351645","REGULAR","10/04/19","04/06/19","          3.987500","DC02"
"3351645","PROMO","05/06/19","18/06/19","          3.187500","DC02"
"3351645","REGULAR","19/06/19","02/07/19","          3.987500","DC02"
"3351645","PROMO","03/07/19","16/07/19","          3.187500","DC02"
"3351645","REGULAR","29/01/19","20/02/19","          4.087500","DC02"
"3351645","REGULAR","17/07/19","15/08/19","          3.987500","DC02"
"3351645","REGULAR","16/08/19","18/08/19","          4.112500","DC02"
"3351645","REGULAR","30/07/18","13/11/18","          3.637500","DC02"
"3351645","REGULAR","19/08/19","26/08/19","          4.425000","DC02"
"3351645","REGULAR","27/08/19","03/09/19","          4.462500","DC02"
"3351645","REGULAR","18/07/18","19/07/18","          3.637500","DC02"
"3351645","REGULAR","04/09/19","05/09/19","          4.112500","DC02"
"3351645","REGULAR","06/09/19","08/10/19","          3.987500","DC02"
"3351645","PROMO","09/10/19","22/10/19","          3.187500","DC02"
"3351645","REGULAR","23/10/19","23/10/19","          4.262500","DC02"
"3351645","REGULAR","24/10/19","29/10/19","          4.487500","DC02"
"3351645","REGULAR","30/10/19","19/11/19","          4.175000","DC02"
"3351645","REGULAR","04/12/19","09/12/19","          4.175000","DC02"
"3351645","REGULAR","10/12/19","24/01/20","          4.237500","DC02"
"3351645","PROMO","20/11/19","03/12/19","          3.337500","DC02"
"3351645","REGULAR","25/01/20","30/01/20","          3.937500","DC02"
"3351645","REGULAR","31/01/20","02/02/20","          4.212500","DC02"
"3351645","REGULAR","03/02/20","03/02/20","          4.237500","DC02"
"3351645","REGULAR","04/02/20","04/02/20","          3.937500","DC02"
"3351645","REGULAR","05/02/20","06/02/20","          3.850000","DC02"
"3351645","REGULAR","10/02/20","26/02/20","          4.237500","DC02"
"3351645","REGULAR","27/02/20","29/02/20","          3.937500","DC02"
"3351645","REGULAR","07/02/20","09/02/20","          4.125000","DC02"
"3352502","REGULAR","31/05/18","31/05/18","          1.312500","DC02"
"3352502","REGULAR","01/06/18","28/08/18","          1.487500","DC02"
"3352502","PROMO","29/08/18","17/09/18","          1.287500","DC02"
"3352502","REGULAR","26/09/18","20/11/18","          1.487500","DC02"
"3352502","PROMO","21/11/18","04/12/18","          1.112500","DC02"
"3352502","REGULAR","05/12/18","28/01/19","          1.487500","DC02"
"3352502","REGULAR","29/01/19","31/01/19","          1.525000","DC02"
"3352502","PROMO","01/02/19","03/02/19","          1.237500","DC02"
"3352502","REGULAR","04/02/19","26/02/19","          1.525000","DC02"
"3352502","PROMO","27/02/19","12/03/19","          1.212500","DC02"
"3352502","PROMO","18/09/18","25/09/18","          1.187500","DC02"
"3352502","REGULAR","13/03/19","01/07/19","          1.525000","DC02"
"3352502","PROMO","02/07/19","02/07/19","          1.237500","DC02"
"3352502","REGULAR","03/07/19","01/09/19","          1.525000","DC02"
"3352502","PROMO","02/09/19","04/09/19","          1.181250","DC02"
"3352502","REGULAR","05/09/19","17/09/19","          1.525000","DC02"
"3352502","PROMO","18/09/19","19/09/19","          1.186250","DC02"
"3352502","REGULAR","20/09/19","25/09/19","          1.525000","DC02"
"3352502","REGULAR","26/09/19","24/10/19","          1.512500","DC02"
"3352502","PROMO","25/10/19","28/10/19","          1.187500","DC02"
"3352502","REGULAR","29/10/19","29/10/19","          1.512500","DC02"
"3352502","PROMO","30/10/19","02/11/19","          1.187500","DC02"
"3352502","REGULAR","03/11/19","20/11/19","          1.512500","DC02"
"3352502","PROMO","21/11/19","22/11/19","          1.187500","DC02"
"3352502","REGULAR","23/11/19","03/12/19","          1.550000","DC02"
"3352502","REGULAR","04/12/19","19/12/19","          1.541250","DC02"
"3352502","REGULAR","20/12/19","26/02/20","          1.550000","DC02"
"3352502","REGULAR","27/02/20","29/02/20","          1.587500","DC02"
"3352503","REGULAR","31/05/18","31/05/18","          1.450000","DC02"
"3352503","REGULAR","01/06/18","28/08/18","          1.550000","DC02"
"3352503","PROMO","29/08/18","11/09/18","          1.325000","DC02"
"3352503","REGULAR","12/09/18","23/10/18","          1.550000","DC02"
"3352503","PROMO","24/10/18","06/11/18","          1.237500","DC02"
"3352503","REGULAR","07/11/18","28/01/19","          1.550000","DC02"
"3352503","REGULAR","29/01/19","03/02/19","          1.587500","DC02"
"3352503","PROMO","04/02/19","11/02/19","          1.362500","DC02"
"3352503","REGULAR","12/02/19","01/09/19","          1.587500","DC02"
"3352503","PROMO","02/09/19","04/09/19","          1.318750","DC02"
"3352503","PROMO","30/09/19","10/10/19","          1.312500","DC02"
"3352503","REGULAR","11/10/19","28/10/19","          1.587500","DC02"
"3352503","PROMO","29/10/19","02/11/19","          1.318750","DC02"
"3352503","REGULAR","03/11/19","20/11/19","          1.587500","DC02"
"3352503","REGULAR","21/11/19","03/12/19","          1.625000","DC02"
"3352503","REGULAR","04/12/19","19/12/19","          1.616250","DC02"
"3352503","REGULAR","20/12/19","26/02/20","          1.625000","DC02"
"3352503","REGULAR","27/02/20","29/02/20","          1.662500","DC02"
"3352503","REGULAR","05/09/19","29/09/19","          1.587500","DC02"
"3352504","REGULAR","31/05/18","31/05/18","          1.312500","DC02"
"3352504","REGULAR","01/06/18","28/08/18","          1.487500","DC02"
"3352504","PROMO","29/08/18","11/09/18","          1.287500","DC02"
"3352504","REGULAR","12/09/18","28/01/19","          1.487500","DC02"
"3352504","REGULAR","29/01/19","07/02/19","          1.512500","DC02"
"3352504","PROMO","08/02/19","11/02/19","          1.237500","DC02"
"3352504","REGULAR","12/02/19","29/07/19","          1.512500","DC02"
"3352504","PROMO","30/07/19","02/08/19","          1.193750","DC02"
"3352504","REGULAR","03/08/19","11/08/19","          1.512500","DC02"
"3352504","PROMO","12/08/19","15/08/19","          1.198750","DC02"
"3352504","REGULAR","16/08/19","29/10/19","          1.512500","DC02"
"3352504","PROMO","30/10/19","02/11/19","          1.186250","DC02"
"3352504","REGULAR","03/11/19","20/11/19","          1.512500","DC02"
"3352504","REGULAR","21/11/19","03/12/19","          1.550000","DC02"
"3352504","REGULAR","04/12/19","19/12/19","          1.541250","DC02"
"3352504","REGULAR","20/12/19","26/02/20","          1.550000","DC02"
"3352504","REGULAR","27/02/20","29/02/20","          1.587500","DC02"
"3352505","REGULAR","31/05/18","31/05/18","          1.312500","DC02"
"3352505","REGULAR","01/06/18","28/08/18","          1.487500","DC02"
"3352505","PROMO","29/08/18","11/09/18","          1.287500","DC02"
"3352505","REGULAR","12/09/18","25/09/18","          1.487500","DC02"
"3352505","PROMO","26/09/18","09/10/18","          1.187500","DC02"
"3352505","REGULAR","10/10/18","28/01/19","          1.487500","DC02"
"3352505","REGULAR","29/01/19","11/02/19","          1.512500","DC02"
"3352505","PROMO","12/02/19","15/02/19","          1.237500","DC02"
"3352505","REGULAR","16/02/19","12/03/19","          1.512500","DC02"
"3352505","PROMO","13/03/19","26/03/19","          1.112500","DC02"
"3352505","REGULAR","27/03/19","06/05/19","          1.512500","DC02"
"3352505","PROMO","07/05/19","08/05/19","          1.112500","DC02"
"3352505","REGULAR","09/05/19","30/10/19","          1.512500","DC02"
"3352505","PROMO","31/10/19","05/11/19","          1.187500","DC02"
"3352505","REGULAR","06/11/19","20/11/19","          1.512500","DC02"
"3352505","REGULAR","21/11/19","03/12/19","          1.550000","DC02"
"3352505","REGULAR","04/12/19","19/12/19","          1.541250","DC02"
"3352505","REGULAR","20/12/19","26/02/20","          1.550000","DC02"
"3352505","REGULAR","27/02/20","29/02/20","          1.587500","DC02"
"3352506","REGULAR","31/05/18","31/05/18","          1.362500","DC02"
"3352506","REGULAR","01/06/18","28/08/18","          1.487500","DC02"
"3352506","PROMO","29/08/18","11/09/18","          1.275000","DC02"
"3352506","REGULAR","12/09/18","06/11/18","          1.487500","DC02"
"3352506","PROMO","07/11/18","20/11/18","          1.187500","DC02"
"3352506","REGULAR","21/11/18","28/01/19","          1.487500","DC02"
"3352506","REGULAR","29/01/19","15/02/19","          1.512500","DC02"
"3352506","PROMO","16/02/19","19/02/19","          1.237500","DC02"
"3352506","REGULAR","20/02/19","02/10/19","          1.512500","DC02"
"3352506","PROMO","03/10/19","05/10/19","          1.225000","DC02"
"3352506","REGULAR","06/10/19","06/10/19","          1.512500","DC02"
"3352506","PROMO","07/10/19","10/10/19","          1.225000","DC02"
"3352506","REGULAR","11/10/19","24/10/19","          1.512500","DC02"
"3352506","REGULAR","04/12/19","19/12/19","          1.540000","DC02"
"3352506","REGULAR","27/02/20","29/02/20","          1.587500","DC02"
"3352506","REGULAR","21/11/19","03/12/19","          1.550000","DC02"
"3352506","REGULAR","27/10/19","20/11/19","          1.512500","DC02"
"3352506","PROMO","25/10/19","26/10/19","          1.225000","DC02"
"3352506","REGULAR","20/12/19","26/02/20","          1.550000","DC02"
"3355208","REGULAR","23/08/18","09/01/19","          1.237500","DC02"
"3355208","REGULAR","10/01/19","29/01/19","          1.201250","DC02"
"3355208","PROMO","30/01/19","12/02/19","          0.928750","DC02"
"3355208","REGULAR","22/02/19","12/03/19","          1.218750","DC02"
"3355208","PROMO","13/03/19","01/04/19","          0.862500","DC02"
"3355208","REGULAR","02/04/19","23/04/19","          1.218750","DC02"
"3355208","REGULAR","13/02/19","21/02/19","          1.201250","DC02"
"3355208","PROMO","24/04/19","07/05/19","          0.975000","DC02"
"3355208","REGULAR","08/05/19","04/06/19","          1.218750","DC02"
"3355208","PROMO","05/06/19","18/06/19","          1.035000","DC02"
"3355208","REGULAR","19/06/19","02/07/19","          1.218750","DC02"
"3355208","PROMO","03/07/19","16/07/19","          1.025000","DC02"
"3355208","REGULAR","17/07/19","30/07/19","          1.218750","DC02"
"3355208","PROMO","31/07/19","13/08/19","          0.975000","DC02"
"3355208","REGULAR","14/08/19","10/09/19","          1.207500","DC02"
"3355208","REGULAR","21/08/18","22/08/18","          1.155000","DC02"
"3355208","PROMO","11/09/19","24/09/19","          0.845000","DC02"
"3355208","REGULAR","25/09/19","08/10/19","          1.207500","DC02"
"3355208","PROMO","09/10/19","22/10/19","          0.861250","DC02"
"3355208","REGULAR","23/10/19","20/11/19","          1.207500","DC02"
"3355208","REGULAR","21/11/19","03/12/19","          1.228750","DC02"
"3355208","PROMO","04/12/19","17/12/19","          0.911250","DC02"
"3355208","REGULAR","18/12/19","28/01/20","          1.228750","DC02"
"3355208","PROMO","29/01/20","11/02/20","          0.986250","DC02"
"3355208","REGULAR","12/02/20","26/02/20","          1.228750","DC02"
"3355208","REGULAR","27/02/20","29/02/20","          1.262500","DC02"
"3355209","REGULAR","21/08/18","22/08/18","          1.155000","DC02"
"3355209","PROMO","10/10/18","23/10/18","          0.927500","DC02"
"3355209","REGULAR","24/10/18","09/01/19","          1.237500","DC02"
"3355209","REGULAR","10/01/19","28/01/19","          1.201250","DC02"
"3355209","REGULAR","29/01/19","21/02/19","          1.222500","DC02"
"3355209","REGULAR","22/02/19","07/05/19","          1.240000","DC02"
"3355209","PROMO","08/05/19","21/05/19","          0.991250","DC02"
"3355209","REGULAR","22/05/19","18/06/19","          1.240000","DC02"
"3355209","REGULAR","23/08/18","09/10/18","          1.237500","DC02"
"3355209","PROMO","19/06/19","02/07/19","          0.998750","DC02"
"3355209","REGULAR","03/07/19","16/07/19","          1.240000","DC02"
"3355209","PROMO","17/07/19","30/07/19","          0.991250","DC02"
"3355209","REGULAR","31/07/19","31/07/19","          1.240000","DC02"
"3355209","REGULAR","01/08/19","11/08/19","          1.223750","DC02"
"3355209","REGULAR","12/08/19","10/09/19","          1.212500","DC02"
"3355209","PROMO","11/09/19","24/09/19","          0.848750","DC02"
"3355209","REGULAR","25/09/19","08/10/19","          1.212500","DC02"
"3355209","PROMO","09/10/19","22/10/19","          0.861250","DC02"
"3355209","REGULAR","23/10/19","20/11/19","          1.212500","DC02"
"3355209","REGULAR","21/11/19","03/12/19","          1.233750","DC02"
"3355209","PROMO","04/12/19","17/12/19","          0.911250","DC02"
"3355209","REGULAR","18/12/19","18/12/19","          1.233750","DC02"
"3355209","REGULAR","19/12/19","26/12/19","          1.198750","DC02"
"3355209","REGULAR","27/12/19","28/01/20","          1.248750","DC02"
"3355209","PROMO","29/01/20","11/02/20","          0.986250","DC02"
"3355210","REGULAR","21/08/18","22/08/18","          1.155000","DC02"
"3355210","REGULAR","23/08/18","09/10/18","          1.237500","DC02"
"3355210","PROMO","10/10/18","23/10/18","          0.927500","DC02"
"3355210","REGULAR","24/10/18","09/01/19","          1.237500","DC02"
"3355210","REGULAR","10/01/19","28/01/19","          1.201250","DC02"
"3355210","REGULAR","29/01/19","21/02/19","          1.222500","DC02"
"3355210","REGULAR","22/02/19","09/04/19","          1.240000","DC02"
"3355210","PROMO","10/04/19","23/04/19","          0.991250","DC02"
"3355210","REGULAR","24/04/19","21/05/19","          1.240000","DC02"
"3355210","PROMO","22/05/19","04/06/19","          0.991250","DC02"
"3355210","REGULAR","05/06/19","18/06/19","          1.240000","DC02"
"3355210","PROMO","19/06/19","02/07/19","          0.998750","DC02"
"3355210","REGULAR","03/07/19","16/07/19","          1.240000","DC02"
"3355210","PROMO","17/07/19","30/07/19","          0.991250","DC02"
"3355210","REGULAR","31/07/19","31/07/19","          1.240000","DC02"
"3355210","REGULAR","01/08/19","11/08/19","          1.223750","DC02"
"3355210","REGULAR","12/08/19","10/09/19","          1.212500","DC02"
"3355210","PROMO","11/09/19","24/09/19","          0.848750","DC02"
"3355210","REGULAR","25/09/19","08/10/19","          1.212500","DC02"
"3355210","PROMO","09/10/19","22/10/19","          0.861250","DC02"
"3355210","REGULAR","23/10/19","20/11/19","          1.212500","DC02"
"3355210","REGULAR","21/11/19","03/12/19","          1.233750","DC02"
"3355210","PROMO","04/12/19","17/12/19","          0.911250","DC02"
"3355210","REGULAR","18/12/19","18/12/19","          1.233750","DC02"
"3355210","REGULAR","19/12/19","26/12/19","          1.198750","DC02"
"3355210","REGULAR","27/12/19","13/01/20","          1.248750","DC02"
"3355210","REGULAR","14/01/20","21/01/20","          1.223750","DC02"
"3355210","REGULAR","22/01/20","28/01/20","          1.248750","DC02"
"3355210","PROMO","29/01/20","11/02/20","          0.986250","DC02"
"3355210","REGULAR","12/02/20","29/02/20","          1.198750","DC02"
"3355231","REGULAR","23/08/18","09/10/18","          1.237500","DC02"
"3355231","PROMO","10/10/18","23/10/18","          0.927500","DC02"
"3355231","REGULAR","24/10/18","09/01/19","          1.237500","DC02"
"3355231","REGULAR","29/01/19","21/02/19","          1.222500","DC02"
"3355231","REGULAR","22/02/19","26/03/19","          1.240000","DC02"
"3355231","PROMO","27/03/19","09/04/19","          0.991250","DC02"
"3355231","REGULAR","10/04/19","04/06/19","          1.240000","DC02"
"3355231","PROMO","05/06/19","18/06/19","          1.053750","DC02"
"3355231","REGULAR","19/06/19","02/07/19","          1.240000","DC02"
"3355231","PROMO","03/07/19","16/07/19","          1.025000","DC02"
"3355231","REGULAR","10/01/19","28/01/19","          1.201250","DC02"
"3355231","REGULAR","21/08/18","22/08/18","          1.155000","DC02"
"3355231","REGULAR","17/07/19","30/07/19","          1.240000","DC02"
"3355231","PROMO","31/07/19","13/08/19","          0.975000","DC02"
"3355231","REGULAR","14/08/19","10/09/19","          1.228750","DC02"
"3355231","PROMO","11/09/19","24/09/19","          0.860000","DC02"
"3355231","REGULAR","25/09/19","08/10/19","          1.228750","DC02"
"3355231","PROMO","09/10/19","22/10/19","          0.861250","DC02"
"3355231","REGULAR","23/10/19","20/11/19","          1.228750","DC02"
"3355231","REGULAR","21/11/19","03/12/19","          1.262500","DC02"
"3355231","PROMO","04/12/19","17/12/19","          0.911250","DC02"
"3355231","REGULAR","18/12/19","18/12/19","          1.251250","DC02"
"3355231","REGULAR","19/12/19","26/12/19","          1.198750","DC02"
"3355231","REGULAR","27/12/19","28/01/20","          1.248750","DC02"
"3355231","PROMO","29/01/20","11/02/20","          0.986250","DC02"
"3355231","REGULAR","12/02/20","26/02/20","          1.198750","DC02"
"3355231","REGULAR","27/02/20","29/02/20","          1.222500","DC02"
"3359011","REGULAR","24/10/18","26/11/18","          0.522500","DC02"
"3359011","REGULAR","27/11/18","18/12/18","          0.487500","DC02"
"3359011","REGULAR","20/12/18","20/12/18","          0.487500","DC02"
"3359011","PROMO","21/12/18","01/01/19","          0.403750","DC02"
"3359011","REGULAR","02/01/19","29/01/19","          0.496250","DC02"
"3359011","PROMO","19/12/18","19/12/18","          0.373750","DC02"
"3359011","PROMO","30/01/19","12/02/19","          0.431250","DC02"
"3359011","REGULAR","13/02/19","21/02/19","          0.496250","DC02"
"3359011","REGULAR","22/02/19","26/03/19","          0.502500","DC02"
"3359011","PROMO","27/03/19","09/04/19","          0.376250","DC02"
"3359011","REGULAR","10/04/19","18/04/19","          0.502500","DC02"
"3359011","REGULAR","19/04/19","07/05/19","          0.513750","DC02"
"3359011","PROMO","08/05/19","21/05/19","          0.400000","DC02"
"3359011","REGULAR","22/05/19","27/08/19","          0.513750","DC02"
"3359011","PROMO","28/08/19","10/09/19","          0.410000","DC02"
"3359011","REGULAR","11/09/19","25/09/19","          0.513750","DC02"
"3359011","REGULAR","26/09/19","05/11/19","          0.548750","DC02"
"3359011","PROMO","06/11/19","19/11/19","          0.443750","DC02"
"3359011","REGULAR","20/11/19","20/12/19","          0.548750","DC02"
"3359011","REGULAR","21/12/19","22/02/20","          0.565000","DC02"
"3359011","REGULAR","23/02/20","26/02/20","          0.452500","DC02"
"3359011","REGULAR","27/02/20","29/02/20","          0.461250","DC02"
"3359012","REGULAR","24/10/18","29/01/19","          0.545000","DC02"
"3359012","PROMO","30/01/19","14/02/19","          0.473750","DC02"
"3359012","REGULAR","15/02/19","21/02/19","          0.545000","DC02"
